line_id,order_id,product_id,quantity,unit_price,line_total
LINE-002292,ORD-01025,PROD-013,4,640.72,2562.88
LINE-002293,ORD-01025,PROD-011,5,1609.32,8046.6
LINE-002294,ORD-01026,PROD-002,1,4486.34,4486.34
LINE-002295,ORD-01026,PROD-006,2,2242.42,4484.84
LINE-002296,ORD-01027,PROD-007,1,1898.82,1898.82
LINE-002297,ORD-01027,PROD-014,6,412.95,2477.7
LINE-002298,ORD-01027,PROD-018,2,1476.88,2953.76
LINE-002299,ORD-01027,PROD-005,2,2823.09,5646.18
LINE-002300,ORD-01028,PROD-011,1,1592.04,1592.04
LINE-002301,ORD-01029,PROD-015,2,783.81,1567.62
LINE-002302,ORD-01029,PROD-015,1,789.32,789.32
LINE-002303,ORD-01030,PROD-003,1,1414.75,1414.75
LINE-002304,ORD-01030,PROD-005,1,2800.09,2800.09
LINE-002305,ORD-01030,PROD-007,2,1934.7,3869.4
LINE-002306,ORD-01031,PROD-007,1,1889.86,1889.86
LINE-002307,ORD-01031,PROD-006,2,2216.39,4432.78
LINE-002308,ORD-01031,PROD-002,2,4487.61,8975.22
LINE-002309,ORD-01031,PROD-004,2,2639.92,5279.84
LINE-002310,ORD-01032,PROD-001,1,3235.48,3235.48
LINE-002311,ORD-01032,PROD-016,1,375.74,375.74
LINE-002312,ORD-01032,PROD-015,4,785.21,3140.84
LINE-002313,ORD-01032,PROD-001,1,3260.43,3260.43
LINE-002314,ORD-01033,PROD-006,1,2222.61,2222.61
LINE-002315,ORD-01034,PROD-011,1,1609.17,1609.17
LINE-002316,ORD-01035,PROD-003,10,1404.5,14045.0
LINE-002317,ORD-01035,PROD-015,4,780.48,3121.92
LINE-002318,ORD-01036,PROD-015,4,791.69,3166.76
LINE-002319,ORD-01036,PROD-004,1,2580.3,2580.3
LINE-002320,ORD-01037,PROD-012,1,983.68,983.68
LINE-002321,ORD-01038,PROD-014,1,413.42,413.42
LINE-002322,ORD-01038,PROD-006,1,2189.82,2189.82
LINE-002323,ORD-01038,PROD-009,1,2377.1,2377.1
LINE-002324,ORD-01038,PROD-009,1,2392.59,2392.59
LINE-002325,ORD-01039,PROD-006,6,2189.65,13137.9
LINE-002326,ORD-01039,PROD-013,4,652.02,2608.08
LINE-002327,ORD-01039,PROD-007,10,1871.23,18712.3
LINE-002328,ORD-01040,PROD-016,2,372.94,745.88
LINE-002329,ORD-01040,PROD-007,1,1877.15,1877.15
LINE-002330,ORD-01040,PROD-016,6,381.33,2287.98
LINE-002331,ORD-01041,PROD-010,1,846.53,846.53
LINE-002332,ORD-01042,PROD-005,1,2815.79,2815.79
LINE-002333,ORD-01042,PROD-014,6,417.55,2505.3
LINE-002334,ORD-01043,PROD-005,2,2824.35,5648.7
LINE-002335,ORD-01043,PROD-013,1,637.36,637.36
LINE-002336,ORD-01044,PROD-004,2,2622.27,5244.54
LINE-002337,ORD-01045,PROD-002,10,4539.09,45390.9
LINE-002338,ORD-01046,PROD-008,1,3438.66,3438.66
LINE-002339,ORD-01046,PROD-010,1,853.6,853.6
LINE-002340,ORD-01047,PROD-010,2,847.4,1694.8
LINE-002341,ORD-01048,PROD-009,1,2361.36,2361.36
LINE-002342,ORD-01048,PROD-013,2,655.14,1310.28
LINE-002343,ORD-01048,PROD-007,2,1906.42,3812.84
LINE-002344,ORD-01048,PROD-002,2,4465.0,8930.0
LINE-002345,ORD-01049,PROD-006,1,2169.09,2169.09
LINE-002346,ORD-01049,PROD-016,2,384.82,769.64
LINE-002347,ORD-01049,PROD-002,1,4422.55,4422.55
LINE-002348,ORD-01050,PROD-016,6,387.57,2325.42
LINE-002349,ORD-01050,PROD-006,2,2176.66,4353.32
LINE-002350,ORD-01050,PROD-012,1,964.46,964.46
LINE-002351,ORD-01051,PROD-009,1,2445.28,2445.28
LINE-002352,ORD-01051,PROD-001,1,3249.86,3249.86
LINE-002353,ORD-01051,PROD-004,1,2606.37,2606.37
LINE-002354,ORD-01052,PROD-002,2,4568.65,9137.3
LINE-002355,ORD-01052,PROD-004,4,2553.62,10214.48
LINE-002356,ORD-01052,PROD-008,2,3485.12,6970.24
LINE-002357,ORD-01052,PROD-008,6,3512.78,21076.68
LINE-002358,ORD-01053,PROD-013,4,637.84,2551.36
LINE-002359,ORD-01053,PROD-002,1,4476.52,4476.52
LINE-002360,ORD-01053,PROD-010,1,838.88,838.88
LINE-002361,ORD-01054,PROD-006,2,2168.63,4337.26
LINE-002362,ORD-01054,PROD-006,1,2220.57,2220.57
LINE-002363,ORD-01055,PROD-007,1,1895.79,1895.79
LINE-002364,ORD-01055,PROD-013,2,646.73,1293.46
LINE-002365,ORD-01055,PROD-012,1,973.49,973.49
LINE-002366,ORD-01055,PROD-001,1,3251.09,3251.09
LINE-002367,ORD-01056,PROD-006,1,2170.21,2170.21
LINE-002368,ORD-01056,PROD-002,1,4501.74,4501.74
LINE-002369,ORD-01057,PROD-016,4,378.46,1513.84
LINE-002370,ORD-01058,PROD-007,1,1886.61,1886.61
LINE-002371,ORD-01058,PROD-006,1,2218.58,2218.58
LINE-002372,ORD-01059,PROD-017,1,2129.57,2129.57
LINE-002373,ORD-01059,PROD-015,1,790.18,790.18
LINE-002374,ORD-01059,PROD-004,1,2614.65,2614.65
LINE-002375,ORD-01060,PROD-006,5,2192.05,10960.25
LINE-002376,ORD-01061,PROD-017,1,2116.91,2116.91
LINE-002377,ORD-01062,PROD-016,2,374.45,748.9
LINE-002378,ORD-01062,PROD-002,8,4494.84,35958.72
LINE-002379,ORD-01063,PROD-017,4,2086.0,8344.0
LINE-002380,ORD-01063,PROD-008,2,3551.82,7103.64
LINE-002381,ORD-01064,PROD-017,1,2141.5,2141.5
LINE-002382,ORD-01065,PROD-001,1,3188.64,3188.64
LINE-002383,ORD-01066,PROD-010,3,852.51,2557.53
LINE-002384,ORD-01066,PROD-001,5,3186.66,15933.3
LINE-002385,ORD-01066,PROD-006,10,2200.07,22000.7
LINE-002386,ORD-01067,PROD-012,2,995.98,1991.96
LINE-002387,ORD-01067,PROD-003,4,1425.16,5700.64
LINE-002388,ORD-01067,PROD-017,4,2118.15,8472.6
LINE-002389,ORD-01068,PROD-013,1,658.92,658.92
LINE-002390,ORD-01068,PROD-004,1,2588.77,2588.77
LINE-002391,ORD-01068,PROD-007,1,1902.38,1902.38
LINE-002392,ORD-01069,PROD-003,1,1386.42,1386.42
LINE-002393,ORD-01069,PROD-017,2,2090.86,4181.72
LINE-002394,ORD-01069,PROD-013,1,658.21,658.21
LINE-002395,ORD-01070,PROD-006,1,2187.61,2187.61
LINE-002396,ORD-01070,PROD-012,2,985.31,1970.62
LINE-002397,ORD-01071,PROD-007,1,1903.2,1903.2
LINE-002398,ORD-01071,PROD-007,1,1909.19,1909.19
LINE-002399,ORD-01071,PROD-018,1,1459.75,1459.75
LINE-002400,ORD-01072,PROD-013,6,645.7,3874.2
LINE-002401,ORD-01072,PROD-013,2,638.29,1276.58
LINE-002402,ORD-01072,PROD-004,1,2557.13,2557.13
LINE-002403,ORD-01073,PROD-004,5,2565.33,12826.65
LINE-002404,ORD-01073,PROD-013,2,650.76,1301.52
LINE-002405,ORD-01074,PROD-015,4,786.57,3146.28
LINE-002406,ORD-01075,PROD-011,1,1612.49,1612.49
LINE-002407,ORD-01076,PROD-017,5,2102.66,10513.3
LINE-002408,ORD-01076,PROD-006,2,2243.75,4487.5
LINE-002409,ORD-01076,PROD-006,3,2156.26,6468.78
LINE-002410,ORD-01077,PROD-003,1,1408.93,1408.93
LINE-002411,ORD-01077,PROD-016,2,380.62,761.24
LINE-002412,ORD-01078,PROD-002,6,4527.83,27166.98
LINE-002413,ORD-01078,PROD-004,10,2581.13,25811.3
LINE-002414,ORD-01079,PROD-005,2,2830.36,5660.72
LINE-002415,ORD-01080,PROD-014,4,413.65,1654.6
LINE-002416,ORD-01081,PROD-008,1,3512.68,3512.68
LINE-002417,ORD-01081,PROD-014,6,423.7,2542.2
LINE-002418,ORD-01082,PROD-018,1,1450.1,1450.1
LINE-002419,ORD-01082,PROD-003,1,1386.94,1386.94
LINE-002420,ORD-01083,PROD-003,5,1413.77,7068.85
LINE-002421,ORD-01083,PROD-005,4,2797.19,11188.76
LINE-002422,ORD-01084,PROD-005,1,2799.12,2799.12
LINE-002423,ORD-01084,PROD-006,1,2230.91,2230.91
LINE-002424,ORD-01085,PROD-016,6,386.03,2316.18
LINE-002425,ORD-01085,PROD-007,2,1890.71,3781.42
LINE-002426,ORD-01086,PROD-006,1,2191.82,2191.82
LINE-002427,ORD-01086,PROD-007,2,1891.14,3782.28
LINE-002428,ORD-01086,PROD-001,1,3166.73,3166.73
LINE-002429,ORD-01087,PROD-006,1,2157.2,2157.2
LINE-002430,ORD-01088,PROD-017,5,2126.24,10631.2
LINE-002431,ORD-01088,PROD-005,5,2784.88,13924.4
LINE-002432,ORD-01088,PROD-017,6,2067.13,12402.78
LINE-002433,ORD-01089,PROD-011,2,1588.36,3176.72
LINE-002434,ORD-01089,PROD-006,2,2178.08,4356.16
LINE-002435,ORD-01089,PROD-007,3,1919.44,5758.32
LINE-002436,ORD-01089,PROD-006,5,2195.67,10978.35
LINE-002437,ORD-01090,PROD-016,4,378.44,1513.76
LINE-002438,ORD-01090,PROD-012,1,968.24,968.24
LINE-002439,ORD-01091,PROD-010,2,863.9,1727.8
LINE-002440,ORD-01091,PROD-007,1,1880.94,1880.94
LINE-002441,ORD-01092,PROD-006,1,2200.31,2200.31
LINE-002442,ORD-01092,PROD-003,1,1414.17,1414.17
LINE-002443,ORD-01093,PROD-006,10,2226.04,22260.4
LINE-002444,ORD-01093,PROD-012,10,996.52,9965.2
LINE-002445,ORD-01093,PROD-006,6,2179.57,13077.42
LINE-002446,ORD-01094,PROD-010,1,835.62,835.62
LINE-002447,ORD-01094,PROD-013,4,643.9,2575.6
LINE-002448,ORD-01094,PROD-009,2,2364.5,4729.0
LINE-002449,ORD-01095,PROD-010,1,854.19,854.19
LINE-002450,ORD-01095,PROD-005,1,2798.02,2798.02
LINE-002451,ORD-01096,PROD-001,1,3212.35,3212.35
LINE-002452,ORD-01097,PROD-005,2,2758.49,5516.98
LINE-002453,ORD-01097,PROD-009,1,2435.88,2435.88
LINE-002454,ORD-01097,PROD-015,4,764.9,3059.6
LINE-002455,ORD-01098,PROD-012,2,978.72,1957.44
LINE-002456,ORD-01098,PROD-012,2,986.84,1973.68
LINE-002457,ORD-01098,PROD-014,6,421.95,2531.7
LINE-002458,ORD-01098,PROD-015,4,776.53,3106.12
LINE-002459,ORD-01099,PROD-016,4,375.86,1503.44
LINE-002460,ORD-01099,PROD-005,1,2849.33,2849.33
LINE-002461,ORD-01100,PROD-008,1,3543.11,3543.11
LINE-002462,ORD-01100,PROD-010,1,857.97,857.97
LINE-002463,ORD-01101,PROD-008,1,3435.59,3435.59
LINE-002464,ORD-01101,PROD-015,4,766.67,3066.68
LINE-002465,ORD-01101,PROD-005,2,2822.89,5645.78
LINE-002466,ORD-01101,PROD-010,1,865.32,865.32
LINE-002467,ORD-01102,PROD-004,2,2581.62,5163.24
LINE-002468,ORD-01102,PROD-013,4,637.63,2550.52
LINE-002469,ORD-01103,PROD-015,1,785.58,785.58
LINE-002470,ORD-01103,PROD-005,1,2746.01,2746.01
LINE-002471,ORD-01104,PROD-004,5,2641.88,13209.4
LINE-002472,ORD-01104,PROD-003,3,1414.73,4244.19
LINE-002473,ORD-01104,PROD-016,4,374.9,1499.6
LINE-002474,ORD-01105,PROD-002,1,4482.15,4482.15
LINE-002475,ORD-01105,PROD-001,1,3179.05,3179.05
LINE-002476,ORD-01106,PROD-007,1,1889.29,1889.29
LINE-002477,ORD-01106,PROD-005,1,2853.37,2853.37
LINE-002478,ORD-01106,PROD-015,4,776.84,3107.36
LINE-002479,ORD-01106,PROD-017,1,2127.89,2127.89
LINE-002480,ORD-01107,PROD-002,8,4453.73,35629.84
LINE-002481,ORD-01107,PROD-005,8,2845.02,22760.16
LINE-002482,ORD-01108,PROD-006,1,2214.76,2214.76
LINE-002483,ORD-01108,PROD-011,1,1590.0,1590.0
LINE-002484,ORD-01108,PROD-016,1,381.08,381.08
LINE-002485,ORD-01109,PROD-006,8,2194.48,17555.84
LINE-002486,ORD-01110,PROD-016,6,375.25,2251.5
LINE-002487,ORD-01110,PROD-006,1,2206.85,2206.85
LINE-002488,ORD-01111,PROD-007,1,1897.24,1897.24
LINE-002489,ORD-01111,PROD-005,1,2821.9,2821.9
LINE-002490,ORD-01112,PROD-002,1,4563.26,4563.26
LINE-002491,ORD-01113,PROD-005,1,2778.33,2778.33
LINE-002492,ORD-01113,PROD-015,1,771.36,771.36
LINE-002493,ORD-01113,PROD-007,1,1918.16,1918.16
LINE-002494,ORD-01114,PROD-009,1,2360.26,2360.26
LINE-002495,ORD-01114,PROD-007,1,1915.45,1915.45
LINE-002496,ORD-01115,PROD-002,2,4455.45,8910.9
LINE-002497,ORD-01116,PROD-012,1,979.04,979.04
LINE-002498,ORD-01117,PROD-012,1,998.48,998.48
LINE-002499,ORD-01117,PROD-010,1,844.52,844.52
LINE-002500,ORD-01117,PROD-018,1,1423.36,1423.36
LINE-002501,ORD-01118,PROD-004,1,2608.53,2608.53
LINE-002502,ORD-01118,PROD-018,1,1478.0,1478.0
LINE-002503,ORD-01119,PROD-015,6,786.04,4716.24
LINE-002504,ORD-01119,PROD-003,2,1374.41,2748.82
LINE-002505,ORD-01120,PROD-010,1,839.82,839.82
LINE-002506,ORD-01121,PROD-018,1,1469.72,1469.72
LINE-002507,ORD-01122,PROD-015,2,794.76,1589.52
LINE-002508,ORD-01122,PROD-006,1,2164.83,2164.83
LINE-002509,ORD-01123,PROD-008,1,3454.25,3454.25
LINE-002510,ORD-01123,PROD-005,1,2827.92,2827.92
LINE-002511,ORD-01124,PROD-001,1,3175.43,3175.43
LINE-002512,ORD-01124,PROD-018,1,1473.64,1473.64
LINE-002513,ORD-01124,PROD-016,4,379.94,1519.76
LINE-002514,ORD-01125,PROD-002,5,4456.55,22282.75
LINE-002515,ORD-01125,PROD-014,4,425.18,1700.72
LINE-002516,ORD-01125,PROD-014,1,415.53,415.53
LINE-002517,ORD-01125,PROD-008,6,3431.23,20587.38
LINE-002518,ORD-01126,PROD-016,4,381.75,1527.0
LINE-002519,ORD-01127,PROD-003,5,1406.89,7034.45
LINE-002520,ORD-01128,PROD-009,1,2414.04,2414.04
LINE-002521,ORD-01129,PROD-009,4,2355.78,9423.12
LINE-002522,ORD-01129,PROD-009,5,2368.72,11843.6
LINE-002523,ORD-01129,PROD-012,5,971.69,4858.45
LINE-002524,ORD-01129,PROD-006,2,2159.45,4318.9
LINE-002525,ORD-01130,PROD-007,6,1881.35,11288.1
LINE-002526,ORD-01130,PROD-004,3,2598.99,7796.97
LINE-002527,ORD-01130,PROD-003,5,1401.11,7005.55
LINE-002528,ORD-01131,PROD-011,2,1582.77,3165.54
LINE-002529,ORD-01131,PROD-002,4,4526.58,18106.32
LINE-002530,ORD-01132,PROD-018,1,1469.51,1469.51
LINE-002531,ORD-01132,PROD-008,1,3434.44,3434.44
LINE-002532,ORD-01133,PROD-013,6,647.36,3884.16
LINE-002533,ORD-01133,PROD-003,2,1422.22,2844.44
LINE-002534,ORD-01134,PROD-001,1,3176.29,3176.29
LINE-002535,ORD-01134,PROD-015,2,775.57,1551.14
LINE-002536,ORD-01134,PROD-017,1,2078.81,2078.81
LINE-002537,ORD-01135,PROD-006,1,2197.1,2197.1
LINE-002538,ORD-01136,PROD-015,2,795.03,1590.06
LINE-002539,ORD-01136,PROD-001,1,3182.38,3182.38
LINE-002540,ORD-01136,PROD-006,1,2195.02,2195.02
LINE-002541,ORD-01136,PROD-011,1,1573.1,1573.1
LINE-002542,ORD-01137,PROD-009,3,2416.38,7249.14
LINE-002543,ORD-01138,PROD-013,1,656.76,656.76
LINE-002544,ORD-01138,PROD-009,1,2423.49,2423.49
LINE-002545,ORD-01139,PROD-009,1,2369.26,2369.26
LINE-002546,ORD-01139,PROD-008,1,3563.78,3563.78
LINE-002547,ORD-01140,PROD-017,1,2133.36,2133.36
LINE-002548,ORD-01140,PROD-012,1,984.68,984.68
LINE-002549,ORD-01141,PROD-002,1,4564.43,4564.43
LINE-002550,ORD-01142,PROD-018,1,1428.72,1428.72
LINE-002551,ORD-01142,PROD-012,1,991.41,991.41
LINE-002552,ORD-01142,PROD-016,2,384.55,769.1
LINE-002553,ORD-01142,PROD-003,1,1425.17,1425.17
LINE-002554,ORD-01143,PROD-002,1,4573.94,4573.94
LINE-002555,ORD-01143,PROD-015,4,788.74,3154.96
LINE-002556,ORD-01144,PROD-018,1,1467.53,1467.53
LINE-002557,ORD-01145,PROD-001,2,3253.53,6507.06
LINE-002558,ORD-01146,PROD-001,4,3211.95,12847.8
LINE-002559,ORD-01146,PROD-008,10,3565.07,35650.7
LINE-002560,ORD-01146,PROD-012,8,977.97,7823.76
LINE-002561,ORD-01147,PROD-008,6,3565.09,21390.54
LINE-002562,ORD-01147,PROD-014,1,427.68,427.68
LINE-002563,ORD-01147,PROD-013,4,645.01,2580.04
LINE-002564,ORD-01148,PROD-007,1,1903.26,1903.26
LINE-002565,ORD-01149,PROD-016,2,386.23,772.46
LINE-002566,ORD-01150,PROD-018,1,1471.89,1471.89
LINE-002567,ORD-01150,PROD-008,1,3482.95,3482.95
LINE-002568,ORD-01150,PROD-005,1,2754.33,2754.33
LINE-002569,ORD-01151,PROD-014,2,414.26,828.52
LINE-002570,ORD-01151,PROD-007,2,1869.88,3739.76
LINE-002571,ORD-01152,PROD-015,2,786.74,1573.48
LINE-002572,ORD-01152,PROD-015,2,781.07,1562.14
LINE-002573,ORD-01152,PROD-013,1,637.31,637.31
LINE-002574,ORD-01152,PROD-015,4,777.26,3109.04
LINE-002575,ORD-01153,PROD-014,4,419.92,1679.68
LINE-002576,ORD-01153,PROD-012,4,994.52,3978.08
LINE-002577,ORD-01153,PROD-008,10,3441.48,34414.8
LINE-002578,ORD-01154,PROD-011,1,1600.34,1600.34
LINE-002579,ORD-01154,PROD-007,1,1926.13,1926.13
LINE-002580,ORD-01154,PROD-001,1,3202.55,3202.55
LINE-002581,ORD-01155,PROD-016,4,383.04,1532.16
LINE-002582,ORD-01155,PROD-012,2,984.81,1969.62
LINE-002583,ORD-01156,PROD-002,1,4425.9,4425.9
LINE-002584,ORD-01156,PROD-010,1,842.98,842.98
LINE-002585,ORD-01156,PROD-006,2,2192.21,4384.42
LINE-002586,ORD-01157,PROD-018,1,1431.23,1431.23
LINE-002587,ORD-01158,PROD-008,3,3519.27,10557.81
LINE-002588,ORD-01158,PROD-017,4,2066.86,8267.44
LINE-002589,ORD-01159,PROD-003,6,1413.69,8482.14
LINE-002590,ORD-01159,PROD-006,3,2173.14,6519.42
LINE-002591,ORD-01159,PROD-001,3,3244.71,9734.13
LINE-002592,ORD-01160,PROD-001,2,3162.28,6324.56
LINE-002593,ORD-01161,PROD-009,2,2416.32,4832.64
LINE-002594,ORD-01162,PROD-002,2,4561.89,9123.78
LINE-002595,ORD-01163,PROD-007,8,1932.69,15461.52
LINE-002596,ORD-01163,PROD-001,6,3148.47,18890.82
LINE-002597,ORD-01164,PROD-014,2,419.35,838.7
LINE-002598,ORD-01165,PROD-005,1,2853.94,2853.94
LINE-002599,ORD-01165,PROD-005,1,2763.96,2763.96
LINE-002600,ORD-01166,PROD-005,1,2823.96,2823.96
LINE-002601,ORD-01167,PROD-016,4,373.24,1492.96
LINE-002602,ORD-01168,PROD-014,4,417.25,1669.0
LINE-002603,ORD-01168,PROD-013,2,654.32,1308.64
LINE-002604,ORD-01168,PROD-002,3,4498.66,13495.98
LINE-002605,ORD-01169,PROD-008,1,3473.57,3473.57
LINE-002606,ORD-01169,PROD-002,1,4456.36,4456.36
LINE-002607,ORD-01170,PROD-003,1,1406.02,1406.02
LINE-002608,ORD-01170,PROD-017,1,2112.88,2112.88
LINE-002609,ORD-01171,PROD-011,1,1606.87,1606.87
LINE-002610,ORD-01172,PROD-014,4,411.76,1647.04
LINE-002611,ORD-01172,PROD-001,1,3163.91,3163.91
LINE-002612,ORD-01173,PROD-013,4,652.72,2610.88
LINE-002613,ORD-01173,PROD-005,2,2829.36,5658.72
LINE-002614,ORD-01173,PROD-005,10,2820.23,28202.3
LINE-002615,ORD-01174,PROD-006,1,2206.26,2206.26
LINE-002616,ORD-01174,PROD-002,1,4570.92,4570.92
LINE-002617,ORD-01175,PROD-017,6,2117.7,12706.2
LINE-002618,ORD-01176,PROD-016,1,379.35,379.35
LINE-002619,ORD-01177,PROD-013,2,643.7,1287.4
LINE-002620,ORD-01177,PROD-015,6,777.97,4667.82
LINE-002621,ORD-01178,PROD-003,2,1392.72,2785.44
LINE-002622,ORD-01179,PROD-008,2,3463.59,6927.18
LINE-002623,ORD-01179,PROD-011,1,1629.99,1629.99
LINE-002624,ORD-01179,PROD-007,1,1881.99,1881.99
LINE-002625,ORD-01179,PROD-001,1,3178.77,3178.77
LINE-002626,ORD-01180,PROD-016,4,383.88,1535.52
LINE-002627,ORD-01180,PROD-008,2,3548.01,7096.02
LINE-002628,ORD-01181,PROD-007,3,1872.01,5616.03
LINE-002629,ORD-01181,PROD-008,8,3509.65,28077.2
LINE-002630,ORD-01182,PROD-014,1,416.83,416.83
LINE-002631,ORD-01182,PROD-018,1,1457.78,1457.78
LINE-002632,ORD-01183,PROD-018,1,1474.53,1474.53
LINE-002633,ORD-01183,PROD-015,4,766.38,3065.52
LINE-002634,ORD-01184,PROD-005,1,2769.93,2769.93
LINE-002635,ORD-01184,PROD-009,2,2444.31,4888.62
LINE-002636,ORD-01185,PROD-009,2,2356.62,4713.24
LINE-002637,ORD-01185,PROD-013,4,640.28,2561.12
LINE-002638,ORD-01186,PROD-006,1,2220.97,2220.97
LINE-002639,ORD-01187,PROD-018,3,1453.78,4361.34
LINE-002640,ORD-01188,PROD-014,4,426.12,1704.48
LINE-002641,ORD-01188,PROD-014,2,414.74,829.48
LINE-002642,ORD-01188,PROD-014,4,418.97,1675.88
LINE-002643,ORD-01189,PROD-008,1,3546.43,3546.43
LINE-002644,ORD-01190,PROD-016,2,378.55,757.1
LINE-002645,ORD-01190,PROD-006,1,2239.5,2239.5
LINE-002646,ORD-01191,PROD-005,1,2745.51,2745.51
LINE-002647,ORD-01191,PROD-004,1,2640.37,2640.37
LINE-002648,ORD-01191,PROD-014,4,426.91,1707.64
LINE-002649,ORD-01192,PROD-014,2,426.21,852.42
LINE-002650,ORD-01193,PROD-004,4,2565.6,10262.4
LINE-002651,ORD-01193,PROD-012,2,979.19,1958.38
LINE-002652,ORD-01194,PROD-007,2,1913.13,3826.26
LINE-002653,ORD-01194,PROD-003,1,1393.55,1393.55
LINE-002654,ORD-01195,PROD-013,1,654.8,654.8
LINE-002655,ORD-01196,PROD-005,2,2822.56,5645.12
LINE-002656,ORD-01196,PROD-010,1,857.63,857.63
LINE-002657,ORD-01197,PROD-008,3,3524.36,10573.08
LINE-002658,ORD-01197,PROD-008,5,3436.63,17183.15
LINE-002659,ORD-01197,PROD-013,2,638.87,1277.74
LINE-002660,ORD-01198,PROD-003,2,1389.63,2779.26
LINE-002661,ORD-01198,PROD-011,1,1621.64,1621.64
LINE-002662,ORD-01198,PROD-018,2,1469.86,2939.72
LINE-002663,ORD-01199,PROD-003,1,1377.67,1377.67
LINE-002664,ORD-01200,PROD-008,1,3474.47,3474.47
LINE-002665,ORD-01200,PROD-006,1,2199.38,2199.38
LINE-002666,ORD-01201,PROD-013,1,656.38,656.38
LINE-002667,ORD-01202,PROD-016,4,378.74,1514.96
LINE-002668,ORD-01202,PROD-008,10,3490.1,34901.0
LINE-002669,ORD-01202,PROD-014,4,419.83,1679.32
LINE-002670,ORD-01203,PROD-008,2,3533.09,7066.18
LINE-002671,ORD-01203,PROD-012,1,988.8,988.8
LINE-002672,ORD-01204,PROD-006,1,2203.06,2203.06
LINE-002673,ORD-01205,PROD-003,2,1418.25,2836.5
LINE-002674,ORD-01205,PROD-014,2,413.78,827.56
LINE-002675,ORD-01206,PROD-002,8,4582.82,36662.56
LINE-002676,ORD-01206,PROD-012,5,976.97,4884.85
LINE-002677,ORD-01207,PROD-018,4,1457.78,5831.12
LINE-002678,ORD-01207,PROD-007,4,1928.44,7713.76
LINE-002679,ORD-01207,PROD-005,6,2833.48,17000.88
LINE-002680,ORD-01208,PROD-002,1,4457.6,4457.6
LINE-002681,ORD-01209,PROD-011,10,1591.71,15917.1
LINE-002682,ORD-01209,PROD-001,2,3193.29,6386.58
LINE-002683,ORD-01210,PROD-008,1,3487.82,3487.82
LINE-002684,ORD-01210,PROD-016,4,383.92,1535.68
LINE-002685,ORD-01210,PROD-009,2,2371.48,4742.96
LINE-002686,ORD-01210,PROD-005,2,2791.32,5582.64
LINE-002687,ORD-01211,PROD-001,1,3223.86,3223.86
LINE-002688,ORD-01211,PROD-007,1,1935.24,1935.24
LINE-002689,ORD-01212,PROD-012,1,999.55,999.55
LINE-002690,ORD-01212,PROD-008,1,3517.34,3517.34
LINE-002691,ORD-01212,PROD-010,1,837.4,837.4
LINE-002692,ORD-01213,PROD-012,1,961.23,961.23
LINE-002693,ORD-01213,PROD-014,2,419.4,838.8
LINE-002694,ORD-01214,PROD-014,4,416.86,1667.44
LINE-002695,ORD-01214,PROD-001,2,3205.12,6410.24
LINE-002696,ORD-01214,PROD-001,1,3250.83,3250.83
LINE-002697,ORD-01215,PROD-003,2,1399.11,2798.22
LINE-002698,ORD-01215,PROD-007,2,1867.59,3735.18
LINE-002699,ORD-01215,PROD-018,2,1477.27,2954.54
LINE-002700,ORD-01216,PROD-018,1,1475.28,1475.28
LINE-002701,ORD-01216,PROD-013,2,640.92,1281.84
LINE-002702,ORD-01217,PROD-001,8,3203.05,25624.4
LINE-002703,ORD-01218,PROD-010,10,841.9,8419.0
LINE-002704,ORD-01219,PROD-004,6,2605.9,15635.4
LINE-002705,ORD-01220,PROD-004,3,2561.82,7685.46
LINE-002706,ORD-01220,PROD-017,10,2062.12,20621.2
LINE-002707,ORD-01220,PROD-011,6,1568.44,9410.64
LINE-002708,ORD-01221,PROD-014,4,423.33,1693.32
LINE-002709,ORD-01221,PROD-013,4,641.61,2566.44
LINE-002710,ORD-01222,PROD-005,5,2846.78,14233.9
LINE-002711,ORD-01222,PROD-002,5,4443.85,22219.25
LINE-002712,ORD-01223,PROD-002,1,4442.16,4442.16
LINE-002713,ORD-01223,PROD-016,4,378.32,1513.28
LINE-002714,ORD-01223,PROD-011,2,1602.27,3204.54
LINE-002715,ORD-01224,PROD-007,2,1872.72,3745.44
LINE-002716,ORD-01225,PROD-005,1,2790.39,2790.39
LINE-002717,ORD-01226,PROD-014,6,421.04,2526.24
LINE-002718,ORD-01227,PROD-006,1,2157.67,2157.67
LINE-002719,ORD-01228,PROD-005,1,2759.08,2759.08
LINE-002720,ORD-01228,PROD-016,2,385.83,771.66
LINE-002721,ORD-01229,PROD-011,8,1628.9,13031.2
LINE-002722,ORD-01229,PROD-014,2,427.97,855.94
LINE-002723,ORD-01230,PROD-002,4,4467.02,17868.08
LINE-002724,ORD-01231,PROD-005,1,2802.43,2802.43
LINE-002725,ORD-01231,PROD-011,1,1584.52,1584.52
LINE-002726,ORD-01232,PROD-011,1,1593.82,1593.82
LINE-002727,ORD-01232,PROD-012,1,998.59,998.59
LINE-002728,ORD-01232,PROD-018,1,1472.65,1472.65
LINE-002729,ORD-01233,PROD-011,6,1579.35,9476.1
LINE-002730,ORD-01233,PROD-001,2,3247.73,6495.46
LINE-002731,ORD-01234,PROD-006,1,2215.24,2215.24
LINE-002732,ORD-01235,PROD-016,4,376.97,1507.88
LINE-002733,ORD-01235,PROD-001,2,3168.09,6336.18
