order_id,customer_id,order_date,channel,status,subtotal,discount_pct,total,shipping_cost,delivery_date,rating
ORD-01026,CUST-0011,2023-12-17,showroom_1,delivered,8971.18,6.1,8423.94,0.0,2024-01-05,4.8
ORD-01027,CUST-0025,2023-12-17,showroom_1,delivered,12976.46,9.7,11717.74,0.0,2023-12-22,4.4
ORD-01028,CUST-0683,2023-12-18,online,returned,1592.04,1.9,1561.79,30.16,2023-12-25,3.3
ORD-01029,CUST-0031,2023-12-18,showroom_1,delivered,2356.94,1.1,2331.01,0.0,2024-01-08,
ORD-01030,CUST-0251,2023-12-18,showroom_1,delivered,8084.24,5.1,7671.94,0.0,2024-01-05,4.8
ORD-01031,CUST-0765,2023-12-18,showroom_2,delivered,20577.7,4.5,19651.7,0.0,2023-12-24,4.4
ORD-01032,CUST-0181,2023-12-18,showroom_1,delivered,10012.49,8.7,9141.4,0.0,2024-01-07,3.6
ORD-01033,CUST-0144,2023-12-18,showroom_3,delivered,2222.61,10.3,1993.68,0.0,2024-01-02,3.2
ORD-01034,CUST-0057,2023-12-18,online,returned,1609.17,2.3,1572.16,76.45,2023-12-26,
ORD-01035,CUST-0003,2023-12-18,wholesale,delivered,17166.92,4.5,16394.41,72.65,2023-12-31,4.6
ORD-01036,CUST-0709,2023-12-18,online,returned,5747.06,0.5,5718.32,0.0,2023-12-29,4.2
ORD-01037,CUST-0387,2023-12-19,showroom_2,delivered,983.68,6.4,920.72,0.0,2023-12-28,4.4
ORD-01038,CUST-0366,2023-12-19,showroom_2,delivered,7372.93,8.0,6783.1,0.0,2024-01-07,4.1
ORD-01039,CUST-0002,2023-12-19,wholesale,delivered,34458.28,6.6,32184.03,241.75,2023-12-31,
ORD-01040,CUST-0453,2023-12-19,showroom_1,delivered,4911.01,2.1,4807.88,0.0,2024-01-07,5.0
ORD-01041,CUST-0538,2023-12-19,showroom_2,delivered,846.53,9.7,764.42,0.0,2024-01-03,
ORD-01042,CUST-0509,2023-12-19,showroom_1,delivered,5321.09,0.9,5273.2,0.0,2023-12-30,5.0
ORD-01043,CUST-0041,2023-12-19,wholesale,delivered,6286.06,5.5,5940.33,271.99,2023-12-30,4.4
ORD-01044,CUST-0647,2023-12-19,showroom_3,delivered,5244.54,12.9,4567.99,0.0,2023-12-25,3.7
ORD-01045,CUST-0038,2023-12-19,wholesale,delivered,45390.9,1.2,44846.21,58.13,2023-12-30,4.0
ORD-01046,CUST-0278,2023-12-19,showroom_2,delivered,4292.26,10.5,3841.57,0.0,2024-01-01,4.2
ORD-01047,CUST-0345,2023-12-20,showroom_1,returned,1694.8,2.5,1652.43,0.0,2024-01-09,4.3
ORD-01048,CUST-0465,2023-12-20,online,delivered,16414.48,4.5,15675.83,0.0,2023-12-31,4.5
ORD-01049,CUST-0141,2023-12-20,online,delivered,7361.28,5.5,6956.41,0.0,2023-12-29,4.8
ORD-01050,CUST-0110,2023-12-20,online,delivered,7643.2,3.6,7368.04,0.0,2023-12-29,3.7
ORD-01051,CUST-0361,2023-12-20,showroom_1,delivered,8301.51,6.6,7753.61,0.0,2024-01-04,4.5
ORD-01052,CUST-0001,2023-12-20,wholesale,delivered,47398.7,5.8,44649.58,185.38,2023-12-31,4.3
ORD-01053,CUST-0568,2023-12-21,online,delivered,7866.76,1.5,7748.76,0.0,2023-12-28,
ORD-01054,CUST-0113,2023-12-21,online,delivered,6557.83,1.8,6439.79,0.0,2023-12-29,4.2
ORD-01055,CUST-0503,2023-12-21,showroom_1,delivered,7413.83,4.3,7095.04,0.0,2024-01-10,
ORD-01056,CUST-0411,2023-12-21,showroom_3,delivered,6671.95,11.8,5884.66,0.0,2024-01-10,
ORD-01057,CUST-0315,2023-12-21,showroom_2,delivered,1513.84,3.6,1459.34,0.0,2024-01-01,3.5
ORD-01058,CUST-0533,2023-12-21,showroom_2,delivered,4105.19,8.2,3768.56,0.0,2023-12-27,
ORD-01059,CUST-0128,2023-12-21,online,delivered,5534.4,3.5,5340.7,0.0,2024-01-09,4.4
ORD-01060,CUST-0032,2023-12-21,wholesale,delivered,10960.25,7.7,10116.31,54.78,2024-01-11,3.2
ORD-01061,CUST-0682,2023-12-21,showroom_1,delivered,2116.91,1.8,2078.81,0.0,2024-01-04,4.6
ORD-01062,CUST-0034,2023-12-22,wholesale,delivered,36707.62,8.3,33660.89,86.11,2024-01-03,
ORD-01063,CUST-0035,2023-12-22,wholesale,delivered,15447.64,8.8,14088.25,275.18,2024-01-02,4.6
ORD-01064,CUST-0744,2023-12-22,showroom_2,delivered,2141.5,4.2,2051.56,0.0,2024-01-07,3.7
ORD-01065,CUST-0779,2023-12-22,showroom_2,returned,3188.64,8.0,2933.55,0.0,2023-12-30,4.1
ORD-01066,CUST-0045,2023-12-22,wholesale,delivered,40491.53,0.7,40208.09,87.51,2024-01-10,
ORD-01067,CUST-0032,2023-12-22,wholesale,delivered,16165.2,7.4,14968.98,267.18,2023-12-27,3.8
ORD-01068,CUST-0123,2023-12-22,showroom_2,delivered,5150.07,11.0,4583.56,0.0,2024-01-04,4.5
ORD-01069,CUST-0743,2023-12-22,showroom_1,delivered,6226.35,5.9,5859.0,0.0,2023-12-27,4.6
ORD-01070,CUST-0276,2023-12-23,showroom_2,delivered,4158.23,6.0,3908.74,0.0,2024-01-02,4.4
ORD-01071,CUST-0198,2023-12-24,showroom_1,delivered,5272.14,1.1,5214.15,0.0,2024-01-08,3.6
ORD-01072,CUST-0224,2023-12-24,showroom_1,delivered,7707.91,7.1,7160.65,0.0,2024-01-07,5.0
ORD-01073,CUST-0037,2023-12-25,wholesale,delivered,14128.17,7.9,13012.04,173.35,2024-01-06,4.3
ORD-01074,CUST-0369,2023-12-25,online,delivered,3146.28,2.6,3064.48,0.0,2023-12-30,5.0
ORD-01075,CUST-0723,2023-12-25,showroom_3,delivered,1612.49,8.1,1481.88,0.0,2024-01-06,2.7
ORD-01076,CUST-0055,2023-12-25,wholesale,delivered,21469.58,4.8,20439.04,235.96,2023-12-31,4.1
ORD-01077,CUST-0190,2023-12-25,showroom_2,delivered,2170.17,9.7,1959.66,0.0,2024-01-10,4.2
ORD-01078,CUST-0001,2023-12-25,wholesale,delivered,52978.28,3.9,50912.13,155.68,2024-01-06,3.4
ORD-01079,CUST-0136,2023-12-25,online,delivered,5660.72,3.3,5473.92,0.0,2024-01-11,3.7
ORD-01080,CUST-0437,2023-12-26,showroom_2,delivered,1654.6,5.7,1560.29,0.0,2024-01-05,4.5
ORD-01081,CUST-0354,2023-12-26,showroom_2,delivered,6054.88,5.1,5746.08,0.0,2024-01-14,3.8
ORD-01082,CUST-0605,2023-12-26,showroom_3,delivered,2837.04,5.0,2695.19,0.0,2024-01-14,2.9
ORD-01083,CUST-0063,2023-12-26,wholesale,delivered,18257.61,8.4,16723.97,53.62,2024-01-03,
ORD-01084,CUST-0261,2023-12-26,showroom_2,delivered,5030.03,8.4,4607.51,0.0,2024-01-16,4.3
ORD-01085,CUST-0038,2023-12-27,wholesale,delivered,6097.6,5.9,5737.84,253.12,2024-01-12,4.3
ORD-01086,CUST-0279,2023-12-27,showroom_3,delivered,9140.83,7.6,8446.13,0.0,2024-01-12,2.4
ORD-01087,CUST-0760,2023-12-27,showroom_3,delivered,2157.2,13.1,1874.61,0.0,2024-01-03,
ORD-01088,CUST-0039,2023-12-27,wholesale,delivered,36958.38,4.8,35184.38,205.23,2024-01-06,
ORD-01089,CUST-0049,2023-12-27,wholesale,delivered,24269.55,8.5,22206.64,262.84,2024-01-14,4.8
ORD-01090,CUST-0617,2023-12-27,online,delivered,2482.0,7.7,2290.89,0.0,2024-01-13,
ORD-01091,CUST-0044,2023-12-28,showroom_1,delivered,3608.74,4.2,3457.17,0.0,2024-01-18,4.2
ORD-01092,CUST-0486,2023-12-28,showroom_2,delivered,3614.48,10.8,3224.12,0.0,2024-01-07,3.4
ORD-01093,CUST-0023,2023-12-28,wholesale,delivered,45303.02,3.8,43581.51,176.77,2024-01-10,4.0
ORD-01094,CUST-0280,2023-12-28,showroom_2,delivered,8140.22,3.9,7822.75,0.0,2024-01-12,4.7
ORD-01095,CUST-0406,2023-12-28,showroom_3,delivered,3652.21,12.1,3210.29,0.0,2024-01-16,
ORD-01096,CUST-0078,2023-12-28,showroom_1,delivered,3212.35,6.9,2990.7,0.0,2024-01-10,
ORD-01097,CUST-0593,2023-12-28,showroom_1,delivered,11012.46,5.1,10450.82,0.0,2024-01-12,4.1
ORD-01098,CUST-0506,2023-12-28,showroom_1,delivered,9568.94,5.8,9013.94,0.0,2024-01-09,4.1
ORD-01099,CUST-0255,2023-12-28,showroom_1,delivered,4352.77,8.9,3965.37,0.0,2024-01-07,4.1
ORD-01100,CUST-0277,2023-12-28,online,delivered,4401.08,5.3,4167.82,0.0,2024-01-13,4.9
ORD-01101,CUST-0578,2023-12-28,online,delivered,13013.37,3.7,12531.88,0.0,2024-01-09,3.1
ORD-01102,CUST-0033,2023-12-28,wholesale,delivered,7713.76,4.5,7366.64,88.69,2024-01-12,4.0
ORD-01103,CUST-0737,2023-12-28,showroom_1,delivered,3531.59,5.7,3330.29,0.0,2024-01-11,3.4
ORD-01104,CUST-0036,2023-12-29,wholesale,delivered,18953.19,7.7,17493.79,295.01,2024-01-13,4.5
ORD-01105,CUST-0679,2023-12-29,showroom_2,delivered,7661.2,6.7,7147.9,0.0,2024-01-11,4.2
ORD-01106,CUST-0690,2023-12-29,showroom_2,delivered,9977.91,3.9,9588.77,0.0,2024-01-04,4.1
ORD-01107,CUST-0001,2023-12-29,wholesale,delivered,58390.0,9.7,52726.17,244.15,2024-01-18,
ORD-01108,CUST-0638,2023-12-29,showroom_1,delivered,4185.84,6.9,3897.02,0.0,2024-01-18,4.1
ORD-01109,CUST-0033,2023-12-29,wholesale,delivered,17555.84,4.1,16836.05,285.3,2024-01-10,
ORD-01110,CUST-0575,2023-12-29,showroom_3,returned,4458.35,12.9,3883.22,0.0,2024-01-06,3.6
ORD-01111,CUST-0310,2023-12-30,showroom_2,delivered,4719.14,7.1,4384.08,0.0,2024-01-11,3.4
ORD-01112,CUST-0494,2023-12-30,online,delivered,4563.26,2.7,4440.05,0.0,2024-01-15,3.9
ORD-01113,CUST-0044,2023-12-30,showroom_1,delivered,5467.85,5.7,5156.18,0.0,2024-01-11,
ORD-01114,CUST-0149,2023-12-31,showroom_3,delivered,4275.71,8.7,3903.72,0.0,2024-01-16,3.0
ORD-01115,CUST-0041,2024-01-01,wholesale,delivered,8910.9,10.3,7993.08,149.78,2024-01-11,3.7
ORD-01116,CUST-0350,2024-01-01,showroom_2,delivered,979.04,9.4,887.01,0.0,2024-01-21,
ORD-01117,CUST-0280,2024-01-01,showroom_2,returned,3266.36,6.9,3040.98,0.0,2024-01-15,
ORD-01118,CUST-0513,2024-01-01,showroom_2,delivered,4086.53,5.7,3853.6,0.0,2024-01-16,4.1
ORD-01119,CUST-0742,2024-01-01,online,delivered,7465.06,3.4,7211.25,0.0,2024-01-08,3.8
ORD-01120,CUST-0695,2024-01-02,showroom_1,returned,839.82,3.0,814.63,0.0,2024-01-18,
ORD-01121,CUST-0478,2024-01-02,showroom_3,returned,1469.72,12.3,1288.94,0.0,2024-01-14,3.8
ORD-01122,CUST-0255,2024-01-02,showroom_1,returned,3754.35,8.3,3442.74,0.0,2024-01-23,4.8
ORD-01123,CUST-0599,2024-01-02,showroom_1,delivered,6282.17,6.1,5898.96,0.0,2024-01-18,4.6
ORD-01124,CUST-0050,2024-01-02,showroom_1,returned,6168.83,3.4,5959.09,0.0,2024-01-15,
ORD-01125,CUST-0003,2024-01-02,wholesale,delivered,44986.38,2.5,43861.72,182.84,2024-01-10,3.9
ORD-01126,CUST-0016,2024-01-02,wholesale,delivered,1527.0,9.7,1378.88,144.44,2024-01-10,4.4
ORD-01127,CUST-0005,2024-01-02,wholesale,delivered,7034.45,3.5,6788.24,149.66,2024-01-23,4.0
ORD-01128,CUST-0553,2024-01-02,showroom_2,delivered,2414.04,10.6,2158.15,0.0,2024-01-11,4.9
ORD-01129,CUST-0041,2024-01-02,wholesale,returned,30444.07,7.2,28252.1,74.67,2024-01-14,4.9
ORD-01130,CUST-0060,2024-01-03,wholesale,delivered,26090.62,3.2,25255.72,201.43,2024-01-17,
ORD-01131,CUST-0006,2024-01-03,wholesale,delivered,21271.86,9.7,19208.49,108.55,2024-01-14,3.9
ORD-01132,CUST-0249,2024-01-03,showroom_2,delivered,4903.95,3.0,4756.83,0.0,2024-01-12,4.5
ORD-01133,CUST-0509,2024-01-03,showroom_1,delivered,6728.6,4.9,6398.9,0.0,2024-01-13,4.4
ORD-01134,CUST-0178,2024-01-03,showroom_3,delivered,6806.24,15.6,5744.47,0.0,2024-01-17,3.7
ORD-01135,CUST-0662,2024-01-03,showroom_1,returned,2197.1,5.4,2078.46,0.0,2024-01-14,4.5
ORD-01136,CUST-0107,2024-01-03,showroom_1,delivered,8540.56,4.3,8173.32,0.0,2024-01-24,
ORD-01137,CUST-0023,2024-01-03,wholesale,returned,7249.14,9.6,6553.22,223.13,2024-01-08,4.1
ORD-01138,CUST-0345,2024-01-04,showroom_1,delivered,3080.25,9.0,2803.03,0.0,2024-01-10,
ORD-01139,CUST-0026,2024-01-04,showroom_2,delivered,5933.04,6.3,5559.26,0.0,2024-01-22,4.1
ORD-01140,CUST-0044,2024-01-04,showroom_1,returned,3118.04,5.7,2940.31,0.0,2024-01-19,4.4
ORD-01141,CUST-0100,2024-01-04,showroom_3,returned,4564.43,13.6,3943.67,0.0,2024-01-21,2.6
ORD-01142,CUST-0029,2024-01-04,showroom_1,delivered,4614.4,6.7,4305.24,0.0,2024-01-17,4.5
ORD-01143,CUST-0291,2024-01-04,online,delivered,7728.9,5.0,7342.46,0.0,2024-01-20,4.3
ORD-01144,CUST-0704,2024-01-05,showroom_1,delivered,1467.53,6.1,1378.01,0.0,2024-01-12,4.3
ORD-01145,CUST-0030,2024-01-05,wholesale,returned,6507.06,2.1,6370.41,130.91,2024-01-15,4.4
ORD-01146,CUST-0001,2024-01-05,wholesale,delivered,56322.26,5.2,53393.5,127.38,2024-01-23,
ORD-01147,CUST-0045,2024-01-05,wholesale,delivered,24398.26,8.9,22226.81,206.05,2024-01-13,
ORD-01148,CUST-0544,2024-01-05,showroom_1,delivered,1903.26,8.7,1737.68,0.0,2024-01-13,4.2
ORD-01149,CUST-0053,2024-01-05,showroom_1,delivered,772.46,3.7,743.88,0.0,2024-01-19,4.3
ORD-01150,CUST-0477,2024-01-05,showroom_1,delivered,7709.17,4.9,7331.42,0.0,2024-01-21,
ORD-01151,CUST-0710,2024-01-05,showroom_2,delivered,4568.28,8.7,4170.84,0.0,2024-01-15,4.4
ORD-01152,CUST-0481,2024-01-05,showroom_1,delivered,6881.97,10.1,6186.89,0.0,2024-01-23,5.0
ORD-01153,CUST-0031,2024-01-06,wholesale,delivered,40072.56,8.2,36786.61,60.54,2024-01-16,
ORD-01154,CUST-0703,2024-01-06,online,delivered,6729.02,5.1,6385.84,0.0,2024-01-19,3.6
ORD-01155,CUST-0092,2024-01-06,online,delivered,3501.78,4.4,3347.7,0.0,2024-01-27,4.1
ORD-01156,CUST-0127,2024-01-08,showroom_1,delivered,9653.3,6.3,9045.14,0.0,2024-01-18,
ORD-01157,CUST-0423,2024-01-08,showroom_3,delivered,1431.23,9.1,1300.99,0.0,2024-01-27,3.6
ORD-01158,CUST-0005,2024-01-08,wholesale,delivered,18825.25,7.2,17469.83,263.06,2024-01-23,4.9
ORD-01159,CUST-0043,2024-01-08,wholesale,delivered,24735.69,6.0,23251.55,288.28,2024-01-16,4.6
ORD-01160,CUST-0565,2024-01-08,showroom_2,delivered,6324.56,5.2,5995.68,0.0,2024-01-18,4.7
ORD-01161,CUST-0511,2024-01-08,online,delivered,4832.64,3.8,4649.0,0.0,2024-01-14,3.2
ORD-01162,CUST-0489,2024-01-09,online,delivered,9123.78,3.4,8813.57,0.0,2024-01-22,5.0
ORD-01163,CUST-0053,2024-01-09,wholesale,delivered,34352.34,11.4,30436.17,97.66,2024-01-24,3.9
ORD-01164,CUST-0704,2024-01-09,showroom_1,delivered,838.7,3.5,809.35,0.0,2024-01-14,4.5
ORD-01165,CUST-0243,2024-01-09,showroom_1,delivered,5617.9,3.6,5415.66,0.0,2024-01-26,4.8
ORD-01166,CUST-0180,2024-01-09,showroom_1,delivered,2823.96,3.6,2722.3,0.0,2024-01-14,3.7
ORD-01167,CUST-0180,2024-01-09,showroom_1,delivered,1492.96,2.3,1458.62,0.0,2024-01-18,
ORD-01168,CUST-0049,2024-01-09,wholesale,delivered,16473.62,2.9,15995.89,286.89,2024-01-29,
ORD-01169,CUST-0594,2024-01-09,showroom_1,returned,7929.93,3.3,7668.24,0.0,2024-01-15,4.4
ORD-01170,CUST-0373,2024-01-09,showroom_1,delivered,3518.9,4.2,3371.11,0.0,2024-01-21,
ORD-01171,CUST-0178,2024-01-09,showroom_3,delivered,1606.87,8.3,1473.5,0.0,2024-01-16,3.5
ORD-01172,CUST-0654,2024-01-09,online,delivered,4810.95,1.9,4719.54,0.0,2024-01-23,4.5
ORD-01173,CUST-0032,2024-01-10,wholesale,delivered,36471.9,6.5,34101.23,55.6,2024-01-17,
ORD-01174,CUST-0437,2024-01-10,showroom_2,delivered,6777.18,7.9,6241.78,0.0,2024-01-20,4.2
ORD-01175,CUST-0010,2024-01-10,wholesale,delivered,12706.2,9.0,11562.64,181.58,2024-01-20,4.3
ORD-01176,CUST-0700,2024-01-10,showroom_3,delivered,379.35,15.2,321.69,0.0,2024-01-17,
ORD-01177,CUST-0718,2024-01-10,showroom_3,delivered,5955.22,12.7,5198.91,0.0,2024-01-23,3.4
ORD-01178,CUST-0041,2024-01-11,wholesale,returned,2785.44,9.8,2512.47,259.21,2024-01-19,4.3
ORD-01179,CUST-0469,2024-01-11,online,delivered,13617.93,4.3,13032.36,0.0,2024-01-25,3.9
ORD-01180,CUST-0390,2024-01-11,showroom_2,delivered,8631.54,4.9,8208.59,0.0,2024-01-22,3.4
ORD-01181,CUST-0063,2024-01-11,wholesale,delivered,33693.23,6.7,31435.78,182.89,2024-01-31,4.2
ORD-01182,CUST-0223,2024-01-11,showroom_1,delivered,1874.61,1.5,1846.49,0.0,2024-01-31,3.6
ORD-01183,CUST-0538,2024-01-11,showroom_2,delivered,4540.05,13.5,3927.14,0.0,2024-01-20,4.8
ORD-01184,CUST-0344,2024-01-11,showroom_2,delivered,7658.55,11.8,6754.84,0.0,2024-01-29,
ORD-01185,CUST-0603,2024-01-11,online,returned,7274.36,0.7,7223.44,0.0,2024-01-23,4.4
ORD-01186,CUST-0475,2024-01-12,showroom_2,returned,2220.97,6.9,2067.72,0.0,2024-01-25,4.7
ORD-01187,CUST-0049,2024-01-12,wholesale,delivered,4361.34,4.9,4147.63,258.73,2024-01-24,4.7
ORD-01188,CUST-0035,2024-01-12,wholesale,delivered,4209.84,5.3,3986.72,266.13,2024-01-19,4.0
ORD-01189,CUST-0545,2024-01-12,showroom_2,delivered,3546.43,10.4,3177.6,0.0,2024-01-17,3.6
ORD-01190,CUST-0284,2024-01-12,showroom_1,delivered,2996.6,5.3,2837.78,0.0,2024-02-01,3.7
ORD-01191,CUST-0729,2024-01-12,online,delivered,7093.52,3.5,6845.25,0.0,2024-01-21,4.0
ORD-01192,CUST-0485,2024-01-12,online,delivered,852.42,1.0,843.9,48.08,2024-01-17,4.6
ORD-01193,CUST-0064,2024-01-12,wholesale,delivered,12220.78,5.3,11573.08,73.45,2024-01-29,4.7
ORD-01194,CUST-0508,2024-01-12,showroom_2,returned,5219.81,7.6,4823.1,0.0,2024-02-01,4.5
ORD-01195,CUST-0150,2024-01-12,showroom_1,delivered,654.8,7.6,605.04,0.0,2024-02-02,4.5
ORD-01196,CUST-0269,2024-01-12,showroom_1,delivered,6502.75,4.6,6203.62,0.0,2024-02-02,
ORD-01197,CUST-0005,2024-01-14,wholesale,delivered,29033.97,6.8,27059.66,223.15,2024-01-24,3.9
ORD-01198,CUST-0675,2024-01-14,showroom_2,delivered,7340.62,10.0,6606.56,0.0,2024-01-25,3.7
ORD-01199,CUST-0539,2024-01-15,showroom_1,returned,1377.67,1.9,1351.49,0.0,2024-01-30,
ORD-01200,CUST-0625,2024-01-15,online,delivered,5673.85,1.3,5600.09,0.0,2024-01-25,
ORD-01201,CUST-0518,2024-01-15,showroom_2,returned,656.38,6.6,613.06,0.0,2024-01-22,4.0
ORD-01202,CUST-0036,2024-01-15,wholesale,delivered,38095.28,7.5,35238.13,281.55,2024-01-20,3.6
ORD-01203,CUST-0684,2024-01-15,online,delivered,8054.98,4.6,7684.45,0.0,2024-01-20,4.5
ORD-01204,CUST-0310,2024-01-15,showroom_2,delivered,2203.06,9.5,1993.77,0.0,2024-01-29,3.7
ORD-01205,CUST-0292,2024-01-16,showroom_2,delivered,3664.06,7.5,3389.26,0.0,2024-02-05,4.1
ORD-01206,CUST-0045,2024-01-16,wholesale,delivered,41547.41,6.0,39054.57,53.01,2024-01-30,
ORD-01207,CUST-0057,2024-01-16,wholesale,returned,30545.76,6.8,28468.65,188.76,2024-01-22,4.6
ORD-01208,CUST-0230,2024-01-16,showroom_1,delivered,4457.6,5.1,4230.26,0.0,2024-02-01,3.7
ORD-01209,CUST-0049,2024-01-16,wholesale,delivered,22303.68,6.0,20965.46,247.93,2024-02-03,4.2
ORD-01210,CUST-0645,2024-01-16,showroom_1,delivered,15349.1,5.1,14566.3,0.0,2024-02-04,4.7
ORD-01211,CUST-0279,2024-01-16,showroom_3,delivered,5159.1,7.1,4792.8,0.0,2024-02-06,3.8
ORD-01212,CUST-0245,2024-01-16,online,delivered,5354.29,4.2,5129.41,0.0,2024-02-06,3.9
ORD-01213,CUST-0393,2024-01-17,showroom_2,returned,1800.03,4.1,1726.23,0.0,2024-01-27,4.7
ORD-01214,CUST-0471,2024-01-17,online,returned,11328.51,4.0,10875.37,0.0,2024-01-31,3.7
ORD-01215,CUST-0481,2024-01-17,showroom_1,delivered,9487.94,6.5,8871.22,0.0,2024-02-07,4.5
ORD-01216,CUST-0743,2024-01-17,showroom_1,returned,2757.12,0.4,2746.09,0.0,2024-01-29,4.5
ORD-01217,CUST-0034,2024-01-17,wholesale,delivered,25624.4,4.0,24599.42,221.75,2024-02-03,4.5
ORD-01218,CUST-0023,2024-01-17,wholesale,delivered,8419.0,7.7,7770.74,244.7,2024-01-28,4.0
ORD-01219,CUST-0036,2024-01-17,wholesale,delivered,15635.4,7.1,14525.29,227.39,2024-02-06,4.4
ORD-01220,CUST-0005,2024-01-17,wholesale,delivered,37717.3,7.7,34813.07,239.6,2024-01-26,4.2
ORD-01221,CUST-0057,2024-01-17,wholesale,delivered,4259.76,6.5,3982.88,249.84,2024-01-27,
ORD-01222,CUST-0043,2024-01-17,wholesale,delivered,36453.15,6.6,34047.24,295.29,2024-02-06,
ORD-01223,CUST-0135,2024-01-18,showroom_1,delivered,9159.98,8.5,8381.38,0.0,2024-02-06,4.3
ORD-01224,CUST-0020,2024-01-18,showroom_2,delivered,3745.44,9.8,3378.39,0.0,2024-01-31,
ORD-01225,CUST-0725,2024-01-18,showroom_2,delivered,2790.39,8.8,2544.84,0.0,2024-01-24,
ORD-01226,CUST-0794,2024-01-18,showroom_2,returned,2526.24,4.3,2417.61,0.0,2024-01-29,3.9
ORD-01227,CUST-0231,2024-01-19,showroom_2,delivered,2157.67,7.9,1987.21,0.0,2024-02-09,4.8
ORD-01228,CUST-0254,2024-01-19,showroom_1,delivered,3530.74,6.5,3301.24,0.0,2024-01-24,
ORD-01229,CUST-0038,2024-01-19,wholesale,delivered,13887.14,4.2,13303.88,241.36,2024-01-26,4.2
ORD-01230,CUST-0030,2024-01-19,wholesale,delivered,17868.08,7.4,16545.84,162.68,2024-01-25,3.8
ORD-01231,CUST-0130,2024-01-19,showroom_3,delivered,4386.95,10.2,3939.48,0.0,2024-02-06,2.6
ORD-01232,CUST-0524,2024-01-20,showroom_2,delivered,4065.06,4.4,3886.2,0.0,2024-02-02,4.5
ORD-01233,CUST-0010,2024-01-20,wholesale,delivered,15971.56,4.1,15316.73,271.04,2024-02-07,4.2
ORD-01234,CUST-0319,2024-01-21,showroom_3,delivered,2215.24,14.1,1902.89,0.0,2024-01-31,
ORD-01235,CUST-0622,2024-01-22,showroom_3,delivered,10949.88,12.4,9592.09,0.0,2024-01-27,3.4
ORD-01236,CUST-0322,2024-01-22,showroom_2,delivered,1926.93,4.7,1836.36,0.0,2024-01-27,3.6
ORD-01237,CUST-0226,2024-01-22,showroom_1,delivered,8553.09,5.0,8125.44,0.0,2024-01-27,4.1
ORD-01238,CUST-0008,2024-01-22,showroom_2,delivered,8533.43,6.1,8012.89,0.0,2024-01-28,
ORD-01239,CUST-0474,2024-01-23,showroom_1,returned,3535.23,3.7,3404.43,0.0,2024-02-12,4.5
ORD-01240,CUST-0005,2024-01-23,wholesale,delivered,40172.41,9.0,36556.89,292.42,2024-02-10,4.0
ORD-01241,CUST-0027,2024-01-23,wholesale,delivered,12717.83,4.5,12145.53,299.61,2024-01-31,4.7
ORD-01242,CUST-0636,2024-01-23,online,delivered,6884.59,1.9,6753.78,0.0,2024-02-09,3.4
ORD-01243,CUST-0409,2024-01-23,showroom_3,returned,3126.54,11.4,2770.11,0.0,2024-01-31,
ORD-01244,CUST-0367,2024-01-24,showroom_2,delivered,10022.53,10.0,9020.28,0.0,2024-01-31,
ORD-01245,CUST-0053,2024-01-24,wholesale,delivered,12701.84,5.7,11977.84,299.6,2024-02-13,
ORD-01246,CUST-0624,2024-01-24,showroom_2,delivered,4778.8,9.9,4305.7,0.0,2024-02-03,4.1
ORD-01247,CUST-0260,2024-01-24,showroom_2,delivered,3852.8,7.8,3552.28,0.0,2024-02-01,4.5
ORD-01248,CUST-0041,2024-01-24,wholesale,delivered,6682.38,5.6,6308.17,237.38,2024-02-09,5.0
ORD-01249,CUST-0460,2024-01-24,showroom_1,delivered,4104.65,4.0,3940.46,0.0,2024-01-29,
ORD-01250,CUST-0043,2024-01-24,wholesale,delivered,29936.0,6.7,27930.29,188.65,2024-02-10,4.6
ORD-01251,CUST-0010,2024-01-24,wholesale,delivered,14845.21,2.3,14503.77,265.57,2024-02-12,4.1
ORD-01252,CUST-0071,2024-01-25,showroom_2,delivered,764.36,3.2,739.9,0.0,2024-02-03,4.1
ORD-01253,CUST-0007,2024-01-25,wholesale,delivered,20145.68,7.9,18554.17,258.11,2024-02-02,3.9
ORD-01254,CUST-0460,2024-01-25,showroom_1,delivered,11625.14,1.6,11439.14,0.0,2024-02-13,4.3
ORD-01255,CUST-0027,2024-01-25,wholesale,delivered,34571.82,6.8,32220.94,50.12,2024-02-08,3.9
ORD-01256,CUST-0098,2024-01-25,online,delivered,7865.84,0.6,7818.64,0.0,2024-02-08,
ORD-01257,CUST-0249,2024-01-25,showroom_2,delivered,14317.84,11.2,12714.24,0.0,2024-02-11,
ORD-01258,CUST-0002,2024-01-25,wholesale,returned,17133.9,3.7,16499.95,147.36,2024-02-14,4.6
ORD-01259,CUST-0198,2024-01-25,showroom_1,delivered,3229.72,4.4,3087.61,0.0,2024-02-11,5.0
ORD-01260,CUST-0745,2024-01-25,online,delivered,7038.51,4.9,6693.62,0.0,2024-02-13,3.3
ORD-01261,CUST-0060,2024-01-25,showroom_1,delivered,1418.53,8.0,1305.05,0.0,2024-02-09,4.9
ORD-01262,CUST-0222,2024-01-26,showroom_2,delivered,3976.22,7.3,3685.96,0.0,2024-01-31,5.0
ORD-01263,CUST-0710,2024-01-26,showroom_2,delivered,2369.2,5.2,2246.0,0.0,2024-02-06,
ORD-01264,CUST-0473,2024-01-26,online,delivered,5374.17,1.6,5288.18,0.0,2024-02-09,4.3
